Frequency_Hz,Amplitude
0.0,13.495183400471438
0.42623979912115506,1.8659654963795231
0.8524795982423101,0.12097772399938005
1.2787193973634652,3.025381789076835
1.7049591964846202,0.7093784654044708
2.131198995605775,0.41893108038466415
2.5574387947269304,1.3501150739505847
2.9836785938480856,1.239546250402235
3.4099183929692405,2.213234075426275
3.8361581920903953,2.1772995673645696
4.26239799121155,1.2304995343919496
4.688637790332706,1.3199573792276644
5.114877589453861,1.4284640158849418
5.541117388575016,2.0244690585098586
5.967357187696171,0.898775610234702
6.393596986817326,0.7878559464767454
6.819836785938481,2.3292813984307936
7.246076585059636,1.2156992482961193
7.672316384180791,1.0504842326123642
8.098556183301946,0.13225574101226073
8.5247959824231,1.0842028208379522
8.951035781544256,1.6551611347437825
9.377275580665412,2.640017746819202
9.803515379786566,2.273986043049646
10.229755178907721,1.3263545445758764
10.655994978028877,1.3944646136453185
11.082234777150031,1.6036733255585283
11.508474576271187,1.9685450090208176
11.934714375392343,2.851931677769144
12.360954174513497,2.320017860137041
12.787193973634652,1.9475491696602631
13.213433772755806,1.4016310388185216
13.639673571876962,2.888152758041802
14.065913370998118,0.8571141090801273
14.492153170119272,2.247027250395714
14.918392969240427,0.6313762482086364
15.344632768361581,0.8052144350461052
15.770872567482737,1.0852429799358414
16.197112366603893,1.8340038929466596
16.62335216572505,0.5340657966299339
17.0495919648462,1.679355044536445
17.475831763967356,1.8492260069796935
17.902071563088512,1.7028987025565
18.328311362209668,0.704540822816848
18.754551161330824,0.6437628775599182
19.18079096045198,0.6741341094639645
19.60703075957313,2.5175531750784397
20.033270558694287,0.39296707708143086
20.459510357815443,0.9815373281462307
20.8857501569366,1.631184962566232
21.311989956057754,2.972421018495643
21.738229755178907,3.148504653464439
22.164469554300062,1.1250780172451669
22.590709353421218,0.9843559310508329
23.016949152542374,0.3968487906886098
23.44318895166353,1.290926798411494
23.869428750784685,1.434091149460008
24.295668549905837,0.33066540144094997
24.721908349026993,1.6531909517436787
25.14814814814815,1.9463330695606587
25.574387947269305,1.3754540873264656
26.00062774639046,1.2066432433203618
26.426867545511612,2.4417522208538243
26.853107344632768,0.7379442223480474
27.279347143753924,0.6057281043607919
27.70558694287508,0.7425979985281896
28.131826741996235,1.5684744676202846
28.558066541117388,0.7076249585827032
28.984306340238543,1.1766761551253704
29.4105461393597,0.5831754234843312
29.836785938480855,2.5805904011820604
30.26302573760201,1.606713357556305
30.689265536723163,0.6652797766340235
31.11550533584432,0.9717679639382539
31.541745134965474,3.7643775043013017
31.96798493408663,0.19737349712384825
32.394224733207786,1.4001855552846356
32.82046453232894,0.7923623817892487
33.2467043314501,1.410217593985429
33.67294413057125,1.5325921588362335
34.0991839296924,1.5790465839314711
34.52542372881356,0.8785756583565884
34.95166352793471,0.49211842568640235
35.37790332705587,1.446510182384803
35.804143126177024,2.1919023612084834
36.23038292529818,3.118364052310012
36.656622724419336,2.42660121530843
37.08286252354049,0.5596236018011714
37.50910232266165,1.6854914081506556
37.9353421217828,0.9180477840480741
38.36158192090396,1.6566664926041423
38.78782172002511,0.7416165392048557
39.21406151914626,0.2519438514017898
39.64030131826742,2.085834315786029
40.066541117388574,0.5980503590613921
40.49278091650973,0.7506785601147059
40.919020715630886,2.8719409680727734
41.34526051475204,0.7648095692734499
41.7715003138732,0.08612083813622702
42.19774011299435,0.6150229219490321
42.62397991211551,2.70274289890277
43.050219711236664,0.37412583304174685
43.47645951035781,1.4969628458336903
43.90269930947897,0.4429059551852418
44.328939108600125,0.9576541690767845
44.75517890772128,0.5622477931876336
45.181418706842436,1.2843987991052146
45.60765850596359,1.156162192938797
46.03389830508475,0.5921219264322481
46.4601381042059,1.8819427889020983
46.88637790332706,1.5599045415415158
47.312617702448215,0.6882441327734211
47.73885750156937,1.2376569697814783
48.16509730069052,0.6726286067483547
48.591337099811675,0.24691369519027723
49.01757689893283,1.753938464188215
49.443816698053986,0.17616314820192056
49.87005649717514,1.9006904130241458
50.2962962962963,0.3153506921444315
50.72253609541745,1.9533060993446405
51.14877589453861,1.1447240510688685
51.575015693659765,1.3096332562559763
52.00125549278092,1.1932574960909665
52.42749529190207,1.9309940994064931
52.853735091023225,0.9909237394101055
53.27997489014438,3.022923930186551
53.706214689265536,2.4667307671031944
54.13245448838669,0.6814985365375188
54.55869428750785,0.74639662045416
54.984934086629,1.574886393724364
55.41117388575016,2.430029886880249
55.837413684871315,1.3105975802764247
