Frequency_Hz,Open,High,Low,Close
0.0,13.103217216603706,13.103217216603706,0.1200138210753456,0.1200138210753456
0.25,0.4033323006239121,0.4033323006239121,0.4033323006239121,0.4033323006239121
0.5,0.3501947561489362,0.3618401370067149,0.3501947561489362,0.3618401370067149
0.75,0.3880778429499784,0.3880778429499784,0.3880778429499784,0.3880778429499784
1.0,0.1479367406926101,0.3172205816353503,0.1479367406926101,0.3172205816353503
1.25,0.1724425635864954,0.1724425635864954,0.1724425635864954,0.1724425635864954
1.5,0.1290958800926748,0.375284170962629,0.1290958800926748,0.375284170962629
1.75,0.284340676324248,0.284340676324248,0.284340676324248,0.284340676324248
2.0,0.4748917504377737,0.5325260109934662,0.4748917504377737,0.5325260109934662
2.25,0.4329550478331999,0.4329550478331999,0.4329550478331999,0.4329550478331999
2.5,0.4094077952146827,0.4094077952146827,0.4094077952146827,0.4094077952146827
2.75,0.2716859900802332,0.2716859900802332,0.2443338747158629,0.2443338747158629
3.0,0.2964468493539715,0.2964468493539715,0.2964468493539715,0.2964468493539715
3.25,0.2471708432625721,0.2471708432625721,0.1219819570005594,0.1219819570005594
3.5,0.3028112265502359,0.3028112265502359,0.3028112265502359,0.3028112265502359
3.75,0.2073847679531087,0.3301780427137167,0.2073847679531087,0.3301780427137167
4.0,0.2096582095818515,0.2096582095818515,0.2096582095818515,0.2096582095818515
4.25,0.1116429429395403,0.1821336924101967,0.1116429429395403,0.1821336924101967
4.5,0.4203979328105192,0.4203979328105192,0.4203979328105192,0.4203979328105192
4.75,0.3451951713892784,0.3451951713892784,0.3451951713892784,0.3451951713892784
5.0,0.3707302268527316,0.3707302268527316,0.1324398041407747,0.1324398041407747
5.25,0.6774587271586056,0.6774587271586056,0.6774587271586056,0.6774587271586056
5.5,0.113058693471489,0.2932252451227184,0.113058693471489,0.2932252451227184
5.75,0.0395020803255504,0.0395020803255504,0.0395020803255504,0.0395020803255504
6.0,0.1568061727520949,0.1568061727520949,0.0147787308470434,0.0147787308470434
6.25,0.4520951625963429,0.4520951625963429,0.4520951625963429,0.4520951625963429
6.5,0.2223324991297838,0.2223324991297838,0.155622446542127,0.155622446542127
6.75,0.3561358884524885,0.3561358884524885,0.3561358884524885,0.3561358884524885
7.0,0.0033311848528216,0.0033311848528216,0.0033311848528216,0.0033311848528216
7.25,0.3576550846527622,0.3576550846527622,0.2030117840405391,0.2030117840405391
7.5,0.5261519115181591,0.5261519115181591,0.5261519115181591,0.5261519115181591
7.75,0.1012463056297661,0.1638542181571623,0.1012463056297661,0.1638542181571623
8.0,0.2255885277167321,0.2255885277167321,0.2255885277167321,0.2255885277167321
8.25,0.3584425836847108,0.3845624136828857,0.3584425836847108,0.3845624136828857
8.5,0.5799919241384868,0.5799919241384868,0.5799919241384868,0.5799919241384868
8.75,0.3178509063097192,0.356824341433485,0.3178509063097192,0.356824341433485
9.0,0.0641007429328499,0.0641007429328499,0.0641007429328499,0.0641007429328499
